kilometrage,age_vehicule,vitesse_moyenne,facteur_usure,duree_vie_restante,etat
128056.4745113525,15.81425050045404,30.691640194082986,3.2758137783728127,0.0,critique
288776.03391515376,6.464769485176689,43.0466012810697,3.3133952358685757,0.0,critique
222578.02928981805,17.7876920978477,62.05685978298048,6.174163156413092,0.0,critique
274693.7725948342,5.024580805275125,21.116946962105413,2.5131590805027333,0.0,critique
47024.44454454099,3.720784178014338,24.515371080363884,0.7626696948129982,35599.54577805028,normal
223309.60643555943,15.500189935051793,105.0725730551887,3.404830980589988,0.0,critique
279990.18788480153,9.101226312269707,41.30185936864988,5.189379461518934,0.0,critique
274368.2378038934,11.189866352313146,71.20073668316967,2.843655192520906,0.0,critique
192716.50273716377,4.482789603703912,109.92841579043953,1.8733555775500035,0.0,critique
262987.29979370936,12.372773526362764,32.19807081877864,6.630040985785972,0.0,critique
41391.89373113484,13.771151109206773,71.22323081325499,0.5898160507731045,61527.592384034324,normal
291776.17777944816,1.3486178086349376,75.33112767099769,4.233496130998743,0.0,critique
125296.20016459093,5.7610571747794825,103.42095941511599,3.0715778474470223,0.0,critique
172941.10807155218,0.9107470595022371,98.15858861087867,1.6013225829462017,0.0,critique
157628.1476098688,16.576391305624043,21.668150225066935,2.3911314786084295,0.0,critique
80368.95042229403,17.84823183904222,113.44694737999221,1.8959386856753495,0.0,critique
252564.60049062804,10.189854200732126,62.083669419049045,3.425547672109194,0.0,critique
281908.0976144943,17.436004192478077,92.17232414232379,7.915547996127875,0.0,critique
242721.1807731306,19.079369725110972,83.36701665792305,8.787458452506165,0.0,critique
40561.421937671774,3.9026154667015778,103.61152350935181,0.5473336677978199,67899.94983032702,normal
107323.25940143409,5.719466919250373,32.38291145234499,1.1846855036539579,0.0,critique
167399.46727347624,6.440366712446011,82.38458519297447,2.2792444887073304,0.0,critique
294823.5404177735,19.879858672199436,51.97429095839903,4.545279052553666,0.0,critique
245005.19595005293,10.730963678974824,83.78291417473105,3.7425847883380725,0.0,critique
78810.36504490172,17.613769828866406,57.06238760850592,1.576608956112427,0.0,critique
243249.7511686165,2.6173132772924035,34.886249206651,3.4254076439738386,0.0,critique
224682.52998868097,9.201197056566643,48.30459160807621,2.7494476995929475,0.0,critique
28705.113125657146,8.307461168555495,32.67899204257415,0.559939102378588,66009.1346432118,normal
123628.7368288029,7.896004617240225,118.59058543184578,1.9359354294857885,0.0,critique
278688.20616857946,16.021326930726005,99.15769842059808,5.520487777763526,0.0,critique
122368.34358949945,8.840444672912247,97.972442227432,2.2760538428634236,0.0,critique
25027.888658723063,13.417547907142943,65.50259530171974,0.3974481435800634,90382.77846299049,normal
166226.29063487097,0.3563858828374,110.64155385839403,1.0786496563775287,0.0,critique
233349.80344538172,4.2954935667148275,66.59875976643269,3.700017167656147,0.0,critique
1054.7521839703534,0.6355127263294369,21.914041023925904,0.009415908370749963,148587.6137443875,normal
238869.55088098848,15.685929231031231,108.11308602446857,3.9597883333641213,0.0,critique
222458.31660264806,11.365153563890138,39.36971253896681,6.653415372810453,0.0,critique
90098.7999189044,2.3788465650630686,69.47230267842158,0.5129495374209246,73057.5693868613,normal
9079.377995645076,14.143681829798588,94.60711097773655,0.16813235953462966,124780.14606980555,normal
118187.29515403943,2.853178460248469,88.18284811049598,1.141558050489597,0.0,critique
3700.9599151620496,6.769667047796197,113.22156897215359,0.05484033307099344,141773.95003935098,normal
56300.677342546114,14.287978885471937,91.01488618069544,1.0913266980210825,0.0,critique
157606.06007806808,0.666099848827213,70.12549927689916,1.4327893022149873,0.0,critique
29490.628922989803,4.868244658246961,63.528359821483676,0.33926000090209946,99110.99986468509,normal
111987.33496997609,1.065141950754247,77.63376772872581,1.3484189383808396,0.0,critique
70177.89636582354,13.368377493833766,70.0920188752602,1.3244390231980403,0.0,critique
169785.33522850956,14.42613086056776,108.64765085249671,3.4587883204886642,0.0,critique
152249.62006086227,10.030712122975574,109.00153217347643,1.899094812985957,0.0,critique
112889.49164839495,0.9106664706943879,85.3238129654617,1.575031064584558,0.0,critique
281186.1738416335,14.782212182147784,91.59390079972607,4.877371255503733,0.0,critique
143422.54739937786,19.53968455217216,62.75893384222055,4.658210858181988,0.0,critique
299494.4667595324,9.60760917091303,102.5988533129549,6.320335165788276,0.0,critique
243486.56100502855,12.146026110938466,107.5920600946287,8.211557166897247,0.0,critique
217920.33236991163,2.89166521494034,97.16953278645478,2.205523316482693,0.0,critique
189740.10335531805,3.247529532089737,70.65848005769617,3.0798532948343382,0.0,critique
222462.21340015164,15.760070737320365,40.82557202482569,5.208919204106741,0.0,critique
218468.756387118,5.636934927296879,63.7429549272921,2.907496653260683,0.0,critique
109435.4655930405,10.319583692431376,31.389664075728046,1.6310705199132556,0.0,critique
106592.94275059408,12.255339306586686,78.3587561872971,3.191168931596575,0.0,critique
34374.69525787091,7.216713475663552,93.39037017313244,0.36702443373131166,94946.33494030325,normal
11495.013389952346,7.707414727822055,115.71126146128478,0.17892219781527044,123161.67032770943,normal
286914.0271080348,5.598545042262284,47.559606942242354,4.330891927124991,0.0,critique
154157.38983070842,11.450098635119755,40.54088950851683,2.526800728918007,0.0,critique
56236.83324221307,2.8557568682375156,89.05018019372065,0.6137866869289447,57931.996960658296,normal
207629.99014178853,1.9724490233848346,107.67808942923315,1.919124572542596,0.0,critique
222318.38430262127,17.34330682217002,34.11634453936534,7.629287503427145,0.0,critique
206511.63962935915,3.865309441299729,24.444058076056933,2.221543822530604,0.0,critique
224180.4645121657,10.563966824934932,103.94358946886769,4.0689845084386365,0.0,critique
281290.6168312086,4.086672713380263,50.733032651175385,2.447490167367638,0.0,critique
66945.89104395358,13.218649567947738,81.69306409496244,1.500433886198414,0.0,critique
283794.66644816776,2.902186766011048,88.62976707452817,2.837833764103485,0.0,critique
66021.11409879684,11.373890934857538,58.21514962855247,0.9233037148740318,11504.442768895224,warning
47904.500228649384,9.285588884396995,115.49484665117069,0.5357474024431937,69637.88963352094,normal
28171.366370645257,12.219010919757448,30.62310962323485,0.572415822313155,64137.626653026746,normal
96021.7991597044,14.856219240636939,24.8718560529324,3.460136984191521,0.0,critique
67880.87248865567,11.33671893630713,31.15703143538005,1.395923868679123,0.0,critique
4246.969831788483,7.20337336654749,63.189603828159505,0.12785690591944104,130821.46411208385,normal
147084.9470294159,5.745972565181741,45.815986150508266,2.09105586501511,0.0,critique
275274.16149045544,14.78022736648205,57.444640561596174,6.233253774947357,0.0,critique
285878.1480660476,18.373538552172302,56.600607263656705,8.377139137853408,0.0,critique
122598.74935866559,16.29229125874296,98.4090781678904,1.6372211863735346,0.0,critique
141208.31042917614,6.081921460589417,106.94808988963685,1.8865668334979269,0.0,critique
47580.00687692598,19.3133855248306,21.120848932792796,1.0352437645704016,0.0,critique
62175.83509171519,19.54560184063746,31.808426892511967,1.3471889015516385,0.0,critique
114354.32285852627,4.165290116924833,72.20027926450342,1.7274728851289196,0.0,critique
137606.76307305528,16.73068186731709,38.31548156284376,2.851985485284607,0.0,critique
226822.2100694522,17.536605698921413,27.110068709155414,6.226118279180611,0.0,critique
47785.55565177319,6.1051079955740395,45.252424161873535,0.892570179215279,16114.473117708145,warning
227810.86608801704,13.035294447829838,110.78877825458824,4.4765059425062566,0.0,critique
82635.63863753884,14.577840592372302,68.50182102004598,1.1852270810218861,0.0,critique
200294.56020325824,11.086299151838976,69.92839098076195,2.775296652666717,0.0,critique
123663.03597788712,19.106406446681664,99.83034963565449,2.936831417521271,0.0,critique
232965.7134481135,19.69730011874324,55.03937178050409,8.193009598667624,0.0,critique
218203.73649691095,19.84323508129471,70.94616817317794,6.428064118390353,0.0,critique
208546.12856493169,9.769352178828656,103.60035417747565,3.236605377097455,0.0,critique
201787.30457391913,8.243511704177642,42.338004074411074,2.99080733604166,0.0,critique
228931.63025942477,8.996464916893995,117.21667642617844,2.7890271079171765,0.0,critique
235348.35439789275,18.1947821387508,82.84968770736987,8.509638391022738,0.0,critique
244947.584510759,10.94846379930934,48.1814604398338,3.286050115507931,0.0,critique
151954.9123184862,6.258105991793254,90.57796789101833,1.509055772964783,0.0,critique
58983.64866869002,12.673268224313292,68.55532742150304,0.9000421037150846,14993.684442737303,warning
124623.76615889597,1.7394979979597802,70.94806075395293,0.8950892807763599,15736.607883546023,warning
145969.06321403547,1.2753719889816884,93.38233723558676,1.3478561260315198,0.0,critique
133278.38457342598,2.927807007851133,93.13224250608309,3.658306104914859,0.0,critique
89215.11682127332,4.7746922231734885,24.213159101439658,0.8723177527657963,19152.33708513056,warning
267389.776493657,14.759760569261909,47.39635845873072,4.725791597482944,0.0,critique
258881.11044342228,4.651898887486419,32.61987302768769,3.108681583248684,0.0,critique
245307.73417839792,17.25279880153695,70.56203309253767,6.104837826168686,0.0,critique
89143.69440487053,12.698707758733061,118.8609565567976,1.634359795968634,0.0,critique
108449.76759009327,3.7105040226228536,62.42092311053246,0.8756712694278169,18649.30958582746,warning
118519.79249641072,13.649483802716802,63.94112921926484,1.8169660569576205,0.0,critique
268746.80334142916,15.898116643735754,78.33674416292992,5.472911133388371,0.0,critique
145239.98944266237,8.360548141514421,41.89141943091882,1.8548470650491675,0.0,critique
103350.61032172403,3.63385454353669,96.30943941344418,1.0265793885651848,0.0,critique
148412.78629939898,0.2289995603163275,22.554707768379682,1.2159548341826905,0.0,critique
19574.54720044972,11.96850063819542,38.158320422706886,0.264368224141275,110344.76637880875,normal
165869.0938094055,8.929975024558026,110.72234536928306,3.2572793586924034,0.0,critique
148847.39975366244,10.353288962930296,113.48711378587602,1.3035894359793587,0.0,critique
241727.1894856942,2.3761854700883434,34.12914360820877,2.6857173708012296,0.0,critique
144784.52613492453,13.953405287904193,102.54511017474061,1.7102174948632618,0.0,critique
218332.2165514205,13.935918333054548,57.158611479738276,4.181697020125791,0.0,critique
17869.46999016208,11.251037604712542,51.14314037834187,0.31458326704415535,102812.5099433767,normal
81513.66406187172,8.898422675284598,42.31658736767369,1.026233213135566,0.0,critique
88675.22751216583,3.3972152228712305,73.80215852742036,1.2437732829870605,0.0,critique
249215.24578220263,15.359768323423499,61.465148581268316,3.097106992102013,0.0,critique
224817.07534319191,2.0021806790288443,102.61961879722992,3.423441114939912,0.0,critique
232049.87258395358,7.575882506426144,69.88237860711128,5.354653327683489,0.0,critique
142506.88049453087,6.8528766371571415,110.66090795024661,1.7763786715046295,0.0,critique
3394.1663061883733,8.115399464983568,69.05693927635795,0.042104124362213,143684.38134566805,normal
158736.50947589145,10.617448467953443,33.83280491237468,2.96442877478107,0.0,critique
102826.12674786997,12.39614740061491,32.316264029339905,2.3611541139011725,0.0,critique
228788.52814841748,16.02416987459408,56.394202525552224,4.413584324234366,0.0,critique
213420.20903252353,1.749408520332285,46.75714472800064,2.606491109450687,0.0,critique
203173.51083884024,13.89485566795716,85.73057151997395,3.1361113100630975,0.0,critique
144442.14200453094,13.581692964537682,31.503129833025138,2.6581208540349985,0.0,critique
44704.71544435926,0.3643781184212691,55.05201221184397,0.37495002539587996,93757.49619061801,normal
104545.63297143993,12.703185913887294,20.781343109418366,0.9530671690884801,7039.924636727985,critique
24716.205088428822,11.752844780268589,26.690356852225843,0.36840096584025805,94739.85512396129,normal
221937.99632066218,9.46744904117385,116.56071631365732,4.475617095157595,0.0,critique
170285.46107781303,16.0068313285153,103.52835320575036,2.5811441149759693,0.0,critique
295598.06967490795,18.244705440324978,115.82636744192877,4.765535308519732,0.0,critique
76392.74409636899,9.55991043075391,55.12419630329795,0.9686461266163126,4703.081007553117,critique
141786.06305709606,4.791163369333158,104.22107518901605,2.2379927253601477,0.0,critique
60667.125896832855,15.012505762451994,98.40757614171504,1.4311655947075703,0.0,critique
35346.399007400265,15.753498805512713,37.12764473412134,0.6546206266321059,51806.90600518412,normal
188651.4542900831,17.04495422371866,63.739769444637176,3.683401683887393,0.0,critique
48703.674502712005,8.05119792796927,86.04901671595032,0.8498871086044244,22516.93370933634,warning
293415.5704869379,11.53884568727386,62.50481192309569,5.352835634423902,0.0,critique
64512.50758319121,2.1473532354553315,59.03442188319448,0.7611158180814163,35832.62728778756,normal
277990.98728998075,19.347590925468698,34.044252097227954,9.844164964012606,0.0,critique
284509.28771630133,6.21128481564633,51.808442103841,6.715149356123635,0.0,critique
161701.97615394596,0.24385298241363929,77.41644820886573,1.108350766392703,0.0,critique
175704.1884902424,2.404055959793161,115.16988993457392,2.73834965735376,0.0,critique
61317.8584230059,19.495714054279066,81.81360508854013,1.1126051865204567,0.0,critique
175030.54041343275,6.520917767806463,43.99562923135461,4.2858243466935875,0.0,critique
35449.280758424225,4.526687279214894,41.60708343583821,0.4069470490207578,88957.94264688632,normal
131854.93152645056,19.4546774681507,28.19005893966107,2.897589647033044,0.0,critique
97805.6842600995,15.038832075393193,64.25718848817567,2.1050730168695337,0.0,critique
11869.394707114845,12.56557681554839,90.89868626525558,0.18043833833078277,122934.24925038258,normal
289647.01287435554,4.925648862718193,76.83021625417135,3.597023756562003,0.0,critique
230206.41719638664,10.660666833096286,23.202747408009632,4.962395725507101,0.0,critique
54322.97570534068,17.183595100574173,109.1173557689188,1.5440539887936666,0.0,critique
122078.49101618091,9.67970387319729,74.50219414038648,1.0269247530236125,0.0,critique
224302.11985017898,16.928158412615364,111.12381381146335,6.737045625802675,0.0,critique
125219.91125745732,10.738549192092577,116.4470512408784,1.2933600505902894,0.0,critique
244653.62247273847,2.212980642406288,70.08609381184021,4.1911008322735395,0.0,critique
137678.96430037756,9.512076231111212,117.67764460268789,2.6999020992300706,0.0,critique
169420.6454374776,18.02893865297479,117.67626475774188,5.083396369611444,0.0,critique
241357.79397426805,16.522514712575752,37.55804493178434,5.414789294512683,0.0,critique
107121.43064707676,1.6635230983513538,119.13435028212557,1.4243510244153426,0.0,critique
164373.41790784258,14.446193050263677,41.86346371757016,2.4921951502823836,0.0,critique
227293.740107176,19.073408767287535,83.57338058925177,5.372384197920422,0.0,critique
122190.38016587794,6.12687087806883,86.6144558935525,1.6195793006974546,0.0,critique
192512.70122422153,5.731709893482524,23.813076410990522,3.1135983458751344,0.0,critique
150955.5212190776,15.413833404287796,28.042539581613973,3.194639302425681,0.0,critique
91426.14456138546,10.247357148837711,33.56231879885637,2.5033555441989224,0.0,critique
166205.10944241146,12.530809757352998,105.54466555842544,2.6893703540492955,0.0,critique
184249.77589006344,3.785013830394768,99.50985568519722,2.045635193025786,0.0,critique
265987.33185931813,3.467673095185775,78.07308568542157,3.602271166038608,0.0,critique
296241.8783374156,7.497118950690343,33.59813766677951,4.202803852387257,0.0,critique
11902.576523512398,18.3390302208711,96.62593528437553,0.21678119051897138,117482.82142215429,normal
206554.95450986034,9.377421226506048,85.54888730283197,2.5607730213626203,0.0,critique
29301.708412489912,10.875185190687883,84.83661449861641,0.6606318054123848,50905.229188142286,normal
232967.11428600483,9.316404652996688,58.77898856495078,4.1916841504102464,0.0,critique
121110.3941552672,15.956871837493903,61.816315678542516,2.465916367194244,0.0,critique
82081.02707238389,8.933895918461708,43.23267635717643,1.3366887800760725,0.0,critique
8731.868964707135,15.70678071453069,23.870496554863166,0.189183358996028,121622.4961505958,normal
73958.2191420594,8.982358595937153,119.27815656554625,1.3965884961481965,0.0,critique
212352.87645586126,9.291518385132997,119.02913923174637,2.7335593438248824,0.0,critique
194678.95432243517,14.495842341251976,28.898482440940526,5.5304899972156845,0.0,critique
172408.3267008622,9.769951736776486,64.38139833550534,2.1407497825488084,0.0,critique
3667.313102059022,1.0222958973287422,55.41134097219055,0.0222525842106148,146662.11236840778,normal
95983.02493219245,14.894445726647039,53.3511679488372,2.924586670188487,0.0,critique
101717.12946099759,12.323783458242774,104.94422030044751,2.4514041441664656,0.0,critique
187578.1945365689,10.62766144326581,48.847014900165924,2.531529051745615,0.0,critique
126377.87287007188,3.7068781831611752,60.492131776519,1.772474127950082,0.0,critique
153787.9420986178,16.076242348428188,69.48039361860296,3.4931220417704822,0.0,critique
182473.21046857958,5.371420175928698,49.22855982988229,2.67076867675119,0.0,critique
55393.76001171954,1.2486355367745694,93.19898054238796,0.7489439371359189,37658.40942961217,normal
177630.0070150384,5.226349233162906,77.7450038968577,2.4119147595263075,0.0,critique
71544.0177500839,19.594871903613374,53.4114279267388,1.4970767056445167,0.0,critique
108955.70333932474,11.75513625131762,44.26616133627003,2.160471446781567,0.0,critique
146539.92129627892,7.701598082084082,79.07163980452894,3.5673249106127494,0.0,critique
150898.27154356363,10.515047390409844,32.56548868490199,2.0609364592851964,0.0,critique
29035.347483811223,3.919157591900828,62.80118379591278,0.30643239171081915,104035.14124337713,normal
172303.64258051274,13.161359533757398,80.4880115272469,2.9247094387047725,0.0,critique
206380.48257187425,2.539680392424679,26.318094456951684,2.3324482063186296,0.0,critique
95780.11109503341,3.1006257369599566,67.02964768378337,1.511387055641879,0.0,critique
101788.68480522842,18.55836997244247,82.6597083357556,2.695810286278646,0.0,critique
48675.23411001514,0.45159947244238774,35.31155369929094,0.2477673316972215,112834.90024541676,normal
286541.93955009914,18.171102145882084,57.859645896308116,7.6575039530364135,0.0,critique
271662.81663072074,14.56638360363598,119.28468492962023,6.3713193854960295,0.0,critique
291075.6757265755,4.433941077258745,85.96651296686235,2.6160153490269473,0.0,critique
22912.092649291593,4.478585590897113,61.07859936994613,0.3178568945208977,102321.46582186535,normal
120280.55225940002,18.70776485344677,87.07915662481074,3.4681017960259606,0.0,critique
3958.610410751928,9.740657077502453,43.13890918698404,0.05554709467076453,141667.9357993853,normal
27268.770114267372,8.793883479390221,56.15863162007818,0.3376619869378779,99350.70195931832,normal
183215.99902464842,14.643529757531024,78.57417716322361,4.530960797305001,0.0,critique
241356.83624048377,17.656929309918883,63.11091527289859,6.685233774643366,0.0,critique
106713.82378438486,10.037130812194148,54.0919077498829,1.8295742454172812,0.0,critique
73904.8878662476,0.4814722524427584,63.00652081095486,1.106194721686671,0.0,critique
120334.51179829035,11.148688494093566,47.648903125837755,1.8311614488242307,0.0,critique
72267.21251926724,15.426739234191807,117.45586531568586,1.7337297370781022,0.0,critique
106579.04800012335,12.734033287166573,27.45418789767205,1.8870897227289565,0.0,critique
73916.56727243762,8.830935253412594,70.53933068085671,1.0330694408597643,0.0,critique
116879.50039773167,10.878754487673632,112.98870849434077,2.880899139971072,0.0,critique
201050.66161440566,16.467596770092992,115.11951332524039,3.166185417378267,0.0,critique
124331.97634325232,1.9747947029094903,22.188934809168263,1.563170472212062,0.0,critique
4975.264946515978,0.891574145837688,103.1747566598542,0.046789542505984674,142981.5686241023,normal
164697.71519081228,8.73243349963081,89.6840421261405,2.3018683044556507,0.0,critique
273056.31848228833,11.07127436910311,53.194972612327604,4.502463581093074,0.0,critique
101481.29129101083,19.940294045951315,52.29922801980919,3.5635342377267714,0.0,critique
180598.1654867479,19.45064819134003,108.29125933761918,4.704601061472585,0.0,critique
110243.7240600812,3.687812280139413,116.45744555198073,1.9030759369903592,0.0,critique
124260.6094424609,18.255373758595493,64.28732284142335,3.330618510962684,0.0,critique
73691.49849261408,2.660405506475576,55.23726315682111,1.1887783836213353,0.0,critique
110678.37771778091,1.4710099902279805,45.656303809842875,1.0187852345028305,0.0,critique
44192.00209007296,11.589721268225645,106.98625346147824,0.6335700300943831,54964.49548584254,normal
164480.96273787078,14.348469259908008,88.68254272752485,3.058969963161361,0.0,critique
202281.04598045192,6.264427722516713,45.1742955027005,2.1585777876454344,0.0,critique
195326.54374420247,15.30293655626469,60.48116718549064,2.5883539556653283,0.0,critique
160772.89969383445,19.059865259981805,49.46788835696511,4.654762352399679,0.0,critique
126607.60949977071,11.939656963057026,42.06150069384593,2.2995247032570005,0.0,critique
143643.8388562134,9.47434481974327,107.48797009970374,2.8892720949256736,0.0,critique
48960.27140913064,10.187511353616001,61.633931411378335,0.840348591432867,23947.71128506995,warning
183984.30320683448,12.564432489914052,99.7897124625075,2.9790421664023103,0.0,critique
250699.64118500645,2.8812601658612236,39.25381057919346,1.9679985456144171,0.0,critique
242733.78186541476,9.961602508940341,41.444310144071096,3.2469265308359017,0.0,critique
138385.3025304322,11.477541792188969,33.625682858493725,2.0215441171082587,0.0,critique
48330.780934626404,7.028342204343865,65.61096943185845,0.5481836797234738,67772.44804147893,normal
114990.79260531368,9.933890186324543,43.4073928101668,2.6084107574431212,0.0,critique
47254.419250806954,5.157596546401773,88.89461857055868,0.3184603340525595,102230.94989211607,normal
10061.678992966583,6.480865736696426,82.55862718020077,0.14365336707057028,128451.99493941445,normal
254544.50202760255,19.904909117969208,68.31061522131006,5.535945547672561,0.0,critique
19032.192876301913,2.6011015497683165,77.7369045008341,0.17078951778805393,124381.5723317919,normal
142116.82157986882,9.708207074124385,118.96835933373924,2.947774558668018,0.0,critique
161024.56718572645,12.108436170596395,118.31913867165447,4.1338239953722535,0.0,critique
125621.81640295117,0.6540115694787119,109.52105345188774,1.058012044557871,0.0,critique
223497.31411742128,8.127881604813219,112.20161918856626,4.939199426405434,0.0,critique
60624.34701535333,6.137557608246285,119.09235698256181,0.981535380342023,2769.692948696545,critique
81667.36746902052,0.46112756265391797,104.18564576241205,1.0490991516864505,0.0,critique
55630.40022631959,5.968136728398019,97.88160098354778,0.7835521562845139,32467.176557322913,normal
15912.968371931669,17.517390132532135,82.76445290678126,0.2673728250977134,109894.07623534299,normal
202129.8513954582,7.442733816356815,59.9520086845982,3.537449996841552,0.0,critique
118823.31283303763,5.31771148303001,34.82008067427297,1.2176279260770464,0.0,critique
70342.43547680188,14.37834875015131,97.19777089189914,1.873575491519189,0.0,critique
26581.083819693496,15.418022006493429,112.90492642027405,0.48068641324039624,77897.03801394056,normal
127321.83318166593,2.5081372108071442,22.8190515405087,2.274869457365547,0.0,critique
3498.95977191248,0.6600296429262364,42.18838959736914,0.028663724602357853,145700.44130964632,normal
9854.12668160861,1.2970283727741894,118.22725328019624,0.11536845126786155,132694.73230982077,normal
246546.566155923,0.7664939344515065,28.723046465727958,2.1457166910657586,0.0,critique
76154.347260706,11.650345896507101,106.42016585829614,1.5511236999605726,0.0,critique
130068.82383419255,11.29622945199012,112.78549628513771,2.1636110055990008,0.0,critique
215874.48358988212,19.040966402553966,91.64717884917802,4.190507960016417,0.0,critique
39762.95071937999,17.927164158847965,93.27499464417342,1.5101794182697568,0.0,critique
219115.5100617456,10.217324479264649,116.73130929603698,5.146757836247792,0.0,critique
11957.198092330835,4.21245627816083,82.30313436013697,0.24004582890407056,113993.12566438942,normal
252007.37482898543,11.733856191611551,114.56014889712287,3.3896567817138665,0.0,critique
122962.89928553822,7.3272807187370015,27.125861667379276,1.1112195890047365,0.0,critique
121696.47375026537,8.6089693856268,24.713450977514288,1.5517903997147557,0.0,critique
32774.30394600178,14.775125650893312,33.6880108237951,0.6172096041478171,57418.559377827434,normal
112607.56809011106,14.978218966799457,56.68138826660371,1.4472527597188527,0.0,critique
